id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt,sentiment
Ugx6uKJkGeKfZWVJv9x4AaABAg,Info sing kaca mata.... ?,UCJwrWKS1Vhmb89nJmXrjtHg,@wong_ndeso.,1,2023-07-29T21:53:18Z,neutral
Ugyh82aTzCgerfplEm54AaABAg,"Aku tinggal di Sumatera, pengalamanku bersama keluarga ke Jawa timur bisa keliling alun2 tulung agung naik andong memang mengasikan. Tarif mahal wajar karena ngurus kudanya aja ga gampang. Kusir sekaligus pemiliknya baik banget, nah sumiku di beri kenang-kenangan 1 sepatu kuda yang sudah tidak dipakai kudanya, mungkin karena sudah diganti yang baru. Diterima saja oleh suamiku walaupun kami enggak ngerti manfaatnya untuk apa,  sampai sekarang sepatu kudanya masih ada dan kami simpan.",UCBY_0GmBrTMdzHCsr0TDyMQ,@Arfin012,1,2023-07-29T23:11:33Z,positive
UgxoCteW6s6fx34JaBB4AaABAg,"Hemm bisa tidak ya, kudanya diganti mesin listrik atau bbm...cuma saran saja..

Andong dengan interior seperti kerajaan eropa misalnya.",UC3Ib_iDgz6Brf5_w4qzxGgw,@sandayung343,1,2023-07-30T09:49:36Z,neutral
Ugy65RfezRTACIaZ6_B4AaABAg,"Selama masih bisa nego tinggal terserah penumpangnya mau naik ngak,apalagi kusirnya sopan,tempat wisata Jogja memang umumnya lebih mahal dibanding tempat2 lain dan kalau mkn di Malioboro perlu cek harga dulu karena banyak yg nakal pedagangnya mengetok para wisatawan",UC8kR5ErFz9iKOfRi-7u4BCQ,@teguhdjunaedi3088,1,2023-07-30T21:12:34Z,neutral
Ugw56eZod8m5LUF9ved4AaABAg,Udh murah itu,UCr3bcltT9RlGwI1e9Wp_aEA,@jukylamongan6885,1,2023-07-31T03:01:12Z,positive
Ugz6tnEnsZcLsUG4fml4AaABAg,banyak begal,UCpplGUo4qmdTJdBL8rrg3fg,@manusiabodoh7071,1,2023-07-14T01:10:47Z,negative
Ugw0HWgQydLkCZ3sZEh4AaABAg,"Klo mau murah naik aja dr pojok beteng wetan(timur) mnuju pasar bringharjo..dulu cma 5000, mgkin skrg diangka 10-15k/org..lbih murah krna bkan andong wisata tp lebih ke transport..😊😊😊😊",UCzfBrjvOMFHRXjnq7JWIk7g,@enggarsusanti4913,1,2023-07-13T23:38:46Z,positive
UgzqzcaU2WeQR1TJEVV4AaABAg,Buat yg komen mahal. Maaf ya ngerawat kuda itu gak semurah ngerawat motor supra,UCRcGW9iNUzzuxqTL4pD_jJQ,@kingakmal7519,1,2023-07-15T01:05:08Z,neutral
UgzGDA1jmeMyLw1jcSV4AaABAg,Menurut saya itu wajar.satu keluarga.yaaaaa itung2 kita melestarikan kebudayaan leluhur.kita aja naek grab apa gojek ga nawar2.betul gaaaa..  😊,UCg56jHLbkE_49ECbXAuepKQ,@muhamadyusuf5243,1,2023-07-15T01:23:37Z,positive
UgwPAc81owfYdKVqbH54AaABAg,"Aku ngesakno jarane,",UCjiNBzBWKez87vEJmTBvvwQ,@patinbakar2318,1,2023-07-24T02:58:09Z,negative
UgxxQEjvEGRIkkMBEFN4AaABAg,"Seruuuu dan sesuai lah harganya, bapak kusir ramah Lucu dan menyenangkan ❤❤❤",UCJGYHWXDr90_GOV--_V0NMA,@radiologirsip1066,1,2023-07-15T05:46:01Z,positive
UgxfO9D2EzVrrc7Ev0N4AaABAg,Terakhir naik andong di jogja ketika gw sd 😂 asem aku warga asli jogja sendiri aja malah udah lama banget ga ngrasain naik andong,UCfJ-5bMGwtjC_aBFD9KZxGQ,@elfanoedo4213,1,2023-07-20T05:04:54Z,neutral
Ugy7HmgBXRy5TIz-kL54AaABAg,"Terakhir kali naik andong tu dah lama bgt, belasan tahun lalu. Dulu ada andong yg pulang lewat depan rumah, jadinya sekalian dia pulang. Aku suka duduk di bagian belakang, menghadap belakang. Kalau sekarang, utk orang jogja asli dgn UMR mepet, mikir2 utk sewa andong.",UCsxoUPMBTN0AmOfYKGkn-Hw,@terachuu4077,1,2023-07-20T03:17:40Z,positive
UgzWbYpLTX6_O5Nc3WR4AaABAg,Satusseket gaaaaaasssslah😊,UCCGqejObhutnAzPweZS5OqQ,@samsulbahri3454,1,2023-07-22T00:21:58Z,positive
UgyL0VP__AK1-ysyrD14AaABAg,"Wajarlah, biaya perawatan kudanya lumayan",UCadSJjOv_cVvocHNuLyqWRQ,@user-pd8gr3jr1r,1,2023-07-22T08:09:58Z,neutral
UgxDA9vqV8oxej8iyc14AaABAg,"Menurutku itu sm ky sewa,  dlu prnh di danau jabar mau naik perahu tapi mahal eh ternyata nyaranin rame rame aja biar ringan",UCYl4d21G4GcKn6g5aID8m9Q,@azarofiq3591,1,2023-07-22T14:06:30Z,neutral
UgwNFBI0YFnfWzmOD3h4AaABAg,"Terbuka ga nipu nipu tarif udah diatur , mantap Jogja senggol dong",UCjICfNGkI3ANTKMHyPrepWw,@perjalanan783,1,2023-07-19T23:21:06Z,positive
Ugx7K6jJDqe8tAeWwZd4AaABAg,edan iki ngawur larang buangettt,UCW-N70I3CWccuwmn8DR6TFw,@jelitamoleka1962,1,2023-07-19T10:05:20Z,negative
UgzxtsIi6kEeIK0mt354AaABAg,"Dulu 50 ribu, berhubung banyak wisatawan asing lgsg melejit 200 ewu 😂😂😂",UCaGSaVIqbV-X-dhaCKYaRnA,@rembogaraga38,1,2023-07-23T10:55:47Z,negative
UgwFviNPcFZL1g-TKAx4AaABAg,@CakSanto,UCZYTpczmj2Jww5RgonweQ2A,@msirnystore4859,1,2023-07-18T09:00:42Z,neutral
UgyC7UqTY2Fbkpa7Hm94AaABAg,"Semoga berkah bagi kedua pihak,,,pak kusir selalu sehat dan laris,,,buat wisatawannya semoga juga diberikan keberkahan karena membantu ekonomi rakyat kecil👍👍👍",UCepLBDtp75deBxTIyI7IW1w,@siswantiherimawan5993,1,2023-07-18T03:08:37Z,positive
UgyDYPIBzp6uH1Z3PQx4AaABAg,"hhe kuda andong itu butuh perawatan extra ,jamu lah ,pijat lah ,makan nya lah itu aja tiap hari jg karena biar kuda nya sehat dan jos gandos ...rawat kuda balap jg mahal kok 🤭 jd jika yg bilang mahal monggo pinarak di pak kusir atau yg punya kuda andong ,,tanya2 khdupan perawatan kuda andong hhhe 🙏🏽👍🏽",UCm76r00FCna2NaEcVzPtIxw,@ekod.yudiztira8996,1,2023-07-17T11:02:15Z,neutral
UgydNP_TXNXsXGSvrkF4AaABAg,lho jenenge podo aku,UC-7IuGwIBoHvtl-yPuJYXmg,@muhammadfendiriyadi4896,1,2023-07-16T06:40:37Z,neutral
9sDPrFVFtsK9sDX3qHjls1,Lho enggeh 😀,UCEVDMqoTZcjdTe4Lm_nta6w,@CakHanto,1,2023-07-16T07:43:38Z,neutral
UgymGKeWWssr93OL2yF4AaABAg,Yg naik rombongan ya murah.. mantap,UCq0EIH3fKSJ9zUhtAlDX9Ow,@radenmaswardi,1,2023-07-16T00:22:03Z,positive
UgxVmTMgRX1Ddjkat-Z4AaABAg,cari kusir yg tua lebih murah,UCvmfLE9wm3tvRW1fr1MD-QQ,@pascolkematian8841,1,2023-07-23T23:13:19Z,positive
UgxtYOl-iqcWIFFTbOt4AaABAg,"umr e cilik, jaluk e larang 😂",UCIrwZZFGg9FNlnlA0WQWYUw,@cahyonozdev,1,2023-07-23T23:51:11Z,negative
UgzL2sarbLBzFtCd31t4AaABAg,Mas e  di  kasik  makan  sama  kuda   walaupun  kudanya di kasik makan  sama mas e   tapi  kudanya  kasihan,UCwybdupst91_Mc8N3GUpCHw,@minakjinggo8190,1,2023-07-24T02:34:11Z,neutral
UgzJrriEWE8o9OLB07x4AaABAg,"150 sedino 10 . Wis 1,5 juta ngono jarane pakani suket, jan",UCW-FiOl_XTvX-nd9LFFEFVw,@mbahpanuttembolan3424,1,2023-07-13T15:49:50Z,neutral
Ugz0OD-SR51OtZU-NqJ4AaABAg,"Tergantung -
Dari sudut orang yang nggak mau maju/orang melarat/orang yang nggak pernah sedekah...ya bilang mahal😂😂😂
Orangnya aja yang dibawa sekampung😂😂😂
Kalau mau rekreasi murah: bawa bekal sendiri dari rumah nggak usah jajan nanti kaget, nggak usah pinginan.
Apalagi mau dibikin konten
Ya harus banyak sedekah😂😂😂😂",UCM74u1uDb26fBUuRk40TXyA,@haryoto2851,1,2023-07-13T05:49:25Z,neutral
UgxEizfqlBQDFooyBa14AaABAg,Kasihan kudanya...150 rame rame ya masih fair lah...dijaga ya PakAndong ut tetap harga yg fair 🙏🙏🙏🙏🙏🙏,UCncscvnxpnQDyOoTOrE0DvA,@mickeynaruto3959,1,2023-07-04T02:14:57Z,neutral
Ugx048BoJYinDjXg7o54AaABAg,Nek aq ya mahl ngarani...tapi rapopo wes di bedek ke di awal...dan perawatan kuda mahal semua......yg naik sopan bgt...salluut,UCSMARX_HYn6Fuvna6kVq-mQ,@diegiiff9978,1,2023-07-06T18:01:42Z,neutral
UgzedBzEmX3m-sLTbgV4AaABAg,😂😂😂😂😂,UCFVtLX5XxOddOFV0J65rnJQ,@bapakekinan508,1,2023-06-07T09:58:18Z,positive
UgwSWUr__o9K08vPrNJ4AaABAg,Klu naik ke bring Harjo ngojek punjul,UCPE6v1ENafGhQX8EaNDQCRw,@yuliantoanto2301,1,2023-08-01T04:49:45Z,positive
UgwGMERRrwH3xVvjtj94AaABAg,"Wajar sih biaya perawatan kuda mahal, plus jalan kdng rame di jogja... dulu pernah denger kuda untuk andong tetangga desa ada yg mati padahal harganya belasan jt itupun 10 thnan lalu",UCSJCwMuI1w-822mVxCjbYpA,@utakutikyt,1,2023-08-02T02:54:50Z,neutral
Ugz_jp5qlQ6BoI_Jf-14AaABAg,Lebih.mahal.dari taxi,UCkoxJOh0g70NiiKTsRYm9aQ,@mayacptmaya6354,1,2023-07-08T10:00:47Z,negative
Ugzr_Ws8w4J2k304pYR4AaABAg,"murah, coba bagi aja ber lima atau ber enam..",UCBwEXtFdGG2WGFCvXMJ7ARQ,@antonnugroho5427,1,2023-07-07T08:44:22Z,positive
UgyjIEWrpTFNGKbApaR4AaABAg,"Harga normal ,memang segitu kok
Itu sudah harga rata""sama semua",UCcj_suAICb9gVGTHmPCh9Zw,@ardyantama5952,1,2023-07-07T07:04:41Z,positive
UgwaY_98Xmu2w7uRtRt4AaABAg,kalo rute ke bakpia dan batik dulu cuma 30 rb,UCAoo2Au4bvBykCgnuBW4Ang,@iqbaldjayadinata742,1,2023-07-07T03:35:58Z,neutral
UgyySNmZnjTB0wcErAZ4AaABAg,perawwtan kuda mahal cuy,UChVLoLic0tCbpioS_p0rKZQ,@fuadalmustar2288,1,2023-08-02T15:16:35Z,negative
Ugz4MXq7YqhvJHdYPB94AaABAg,"Aku dulu baik bentor dari malioboro ke raminten mintanya 100 tak tawar 25 di kasih, trs jalanya di lewatin yg jauh padahal aku pribadi tau jalanya",UCcO8gTmR2sYkKD9AkFp9hvQ,@ajengzaviyah9073,1,2023-08-03T15:08:18Z,neutral
UgzxGId7IULSBVtFYCF4AaABAg,Murah dgn org segitu mah...murah sekali,UCy4RrmtcF4FG7SI5vXw1W-A,@momsky84,1,2023-07-13T02:06:34Z,positive
Ugz_41tzxkbsPo4q3194AaABAg,"Andong bagus , kuda nya bersih , komunikatif . . bisa MENAIKKAN nilai tawar . .",UC6ZSF4yoOtl-Uyxx9t75P5g,@RSCHYN1012,1,2023-08-04T01:28:28Z,positive
UgwJ1-dG1EL8JXq8Ejd4AaABAg,mahal banget sgitu...apalagi yg bawa uang pas2an,UC9nPjmRbOvqqIBG511HGt_w,@cakwiedwied8010,1,2023-07-06T16:05:04Z,negative
UgzjyNqQVOBZfNaOqbd4AaABAg,Say orang jogja takut naik andong takut ma kudanya,UCxSqxja6fgBaKob2jfPMy4g,@bebypesek6173,1,2023-08-05T11:49:05Z,negative
Ugyp7obgXzY2fsh1Adp4AaABAg,Murah di solo 😊,UCxsyYZ5Qs7VqOgM0-MZNN-Q,@johan7276,1,2023-07-06T00:29:36Z,positive
UgyxpPEkOfSJm0XedEt4AaABAg,Bagi orang Jakarta tarif 150 rb itu murah soalnya biasa naik taxi 😂😂😂,UCYC_lrLF0dvp0lZWCyUQdpQ,@hoseasanjaya2319,1,2023-07-04T11:13:15Z,positive
UgwC-GrhhovNDnQaUOl4AaABAg,Coba deh browsing harga kuda dan perawatannya,UCmkMIV4M_C8bRfUjfNJv8Ag,@javakrisna,1,2023-08-06T14:16:42Z,neutral
UgxXR8tLcsDqPrW_ZLd4AaABAg,Tahun 2004 aj udah 50an ribu kok. Ya wajar kalo skrng segitu,UCuvX3r8Wd8iScB6IR69B0-g,@Mapelsyrup86,1,2023-07-04T09:56:14Z,neutral
UgxmF1IMdQqgrsS5OSN4AaABAg,Hmm coba gw buka mobil odong2 disitu 100k laku kl ya,UCkXZwTTvfhWhsWcy_Sqp4Jw,@zilverheart,1,2023-07-04T04:28:33Z,neutral
UgzvcUynIYaEhnpbnSB4AaABAg,"150 : 6. =. 25K / orang 

Klo muter 8 kilometer berarti per orang 3 ribuan Emas ....

Mumer ...syukur2 perjalanan nya 30 menit ...
jadi setiap 2 kilometer berhenti utk ber Selphie Ria .. 😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",UC8IDpDHZbA95A-5CO3qiQOQ,@boedinopian2423,1,2023-07-08T10:17:18Z,neutral
UgyrpUYZRDiLDGcTd7Z4AaABAg,"Kenapa andong sekarang terlihat mahal, menurut aku karena biaya rawat kuda lebih mahal",UCHaELrC7Dsj3V4pUOgpZB0w,@AnakKurangPiknik,1,2023-07-31T20:52:02Z,negative
UgxGzefuaUL4LpQwG-h4AaABAg,"Harga menyesuaikan keadaan, itu yg narik kuda dan kuda butuh perawatan khusus bkn sprti mesin klo mati ganti sperpat tpi klo kuda mati, rugi banyak... 🙏🙏🙏",UCtMi8Rk8kx6lx0bMjls-dXg,@kerenabis5087,1,2023-07-31T09:46:46Z,negative
Ugxfx8xuJ1zND5PV2QF4AaABAg,"G sukaknya mesti hrs tawar menawar dlu, sedangkn kita g tau brp harga pantasnya. Spanjang jln cuma mikir, kemahalan g ya, tertipu g ya??",UCFGDQAi0jcQ8QVYkFa5hDmw,@Dy_Mensi,1,2023-07-31T05:05:53Z,negative
Ugz_vb8PbCv7CtOe7DR4AaABAg,Naek ramai² kadang masih lbh dr muatan..duduk di deck blkg andong saja bs 2 orng..200k : 7 = 28k..murah lah rute pjg,UCyisD0PIMJqLCv4QBzF1klA,@maspion6089,1,2023-07-12T19:44:51Z,positive
UgzDAt0pzoKIzCDphG14AaABAg,Aku ndisik numpak becak muter muter nganti tekan alun alun bar ngunu mbalek nang teras Malioboro mung 15 ewu iku wong 2,UCMjRbTVtSNAg8K2mJuFKO2w,@user-ku7tq8ip9l,1,2023-07-12T18:19:08Z,neutral
UgzicjtqDe6NZpZd2q54AaABAg,"cari hiburan itu pilihan sih, ada yang mampu dan mau bayar buat refreshing ada yang pilih naik kuda2an koin 3000an depan minimarket,, semua sama yang penting anak seneng orangtua seneng.",UCh_X1CH53UY8vnF7bHlRFNQ,@arjokemis708,1,2023-07-12T03:34:14Z,neutral
UgwTNf8IW7jhajB9xkN4AaABAg,Mahal sekali. Rute malioboro...,UCcDIqedoKikMl4zS3KZSsow,@azrisukri8321,1,2023-07-12T03:24:46Z,negative
UgxUqYHRy2PjRSdAncF4AaABAg,Kalo sendiri kurang worth it gaes.. Mending rame2.. 😁,UCL16DDSjyRPKyXLWlznukCA,@AgusSalim-pr8qn,1,2023-07-11T14:02:43Z,negative
UgwLHDr1eDOXRmqgGid4AaABAg,kesepekatan bersama semua delman segitu biar persaingan buruk g terjadi.Dan wisatawan tdk merasa ditipu jk ada yg lbh murah,UClwdi-2AYoU6_vJCRHqx6ww,@dadangiskandar6745,1,2023-07-11T10:10:16Z,neutral
UgxyaolbE2miH0vQYaJ4AaABAg,"Sudah kesepakatan itu
Supaya tidak terjadi saling banting harga dan ujung2nya wisatawan yg jadi gak nyaman
Samakan aja naik wahana live
Love jogja",UC4XJDT0hYYvfPzacSEfLKJQ,@777vitou,1,2023-07-11T08:22:05Z,positive
Ugwgi9AXUw8mTqEXtqZ4AaABAg,"Kalo gue yang jadi pak kusirnya :
*Kalau mau murah ya naik taksi online, pake deh kode promo biar cuma bayar ceban.*
Sehat selalu mas kusir & warga Jogja beserta pemimpinnya 😊😊",UCON3urQ-BmOGtBtbGaUkogQ,@obiiihasashi1066,1,2023-07-11T08:06:41Z,neutral
UgxZAJvbesPAP9UYD7V4AaABAg,"Ya tergolong murah sih ituu,  apa lagi kan beramai ramaii, dan di tempat wisata, karena piara kuda ini juga gak murah harian untuk makananya,",UC8sKDSCvmP7f9Bp3WE9vmgQ,@andiapriliapradana4590,1,2023-07-11T06:15:39Z,positive
UgxVSDy50xzNwzaQWzd4AaABAg,150 sekali jalan. Sementara UMR dsana 2 jutaan.. naek andong suatu kemewahan bg akamsi..😊,UCMA5e5P44xYsBQV6GpmoI-A,@buatmaen6960,1,2023-07-11T03:43:52Z,negative
UgzHLmblwatKtjchlQd4AaABAg,"Buat gua ya segitu ga mahal, namanya jalan2 udah siap bajet sih. Kalau mau gratis tinggal jalan kaki muter2 jogja.. kalau mau murah, ada perhitungan sebelum berangkat jalan2 ke jogja. Bisa sewa motor semisal",UCQSwHvF2v2DroZoIt4M9tKA,@pakgubernur,1,2023-07-10T15:43:26Z,positive
UgzVWj-CVrFs7d5IRC14AaABAg,Penak sing punya kreta..kasihan kudanya..,UCb7vh1WBg-LKIvOctcXkN-w,@sriyatini4449,1,2023-07-09T22:34:34Z,negative
UgyUjeGQ8CMDk5F5n9F4AaABAg,"Mending naik montor atau jalan kaki, 150 sampai 200 bisa buat makan dan minum dan beli oleh oleh",UCcXu83DlAm5YwQfk9LxK42g,@zidanputra5657,1,2023-07-09T16:35:03Z,positive
UgwHqc2GdqNoeT2Nr0Z4AaABAg,sak sen ora tk wei,UCDAzIp_CcfcekPJWuU9JmeQ,@Mentari-px4pn,1,2023-07-09T14:23:45Z,negative
UgzhVgQ7aFJr4by3VKV4AaABAg,Sesuai dong yg naik bisa 6 orang mantab jogja istimewa,UCTTU68JM3vIeMRsgBgfXQFw,@paulussusetyo4913,1,2023-07-09T06:33:23Z,positive
UgzhJPebk3XD4RUmmKN4AaABAg,wah.. murah jaman ku..,UCsMohIceEfZF0-9JncKLXwA,@asoygeboy3,1,2023-07-08T17:42:25Z,positive
UgxtMNKbyO1yBQXHI9V4AaABAg,"Kudanya ada brp ekor 1 Andong? kasihan 
Apakah berat penumpangnya dibatasi ?",UCHSwS44ByYgwvlUq2ACQV_g,@liayuliawati4364,1,2023-07-08T13:25:19Z,negative
UgzySAijugXu5YRq0FN4AaABAg,"Jadi ingat kejadian lucu waktu pertama x ke Malioboro.
Wkt gempa 2006 lalu,kami Satgas Kemanusiaan dr Bogor mencoba jln² ke Malioboro stlh -+3 Minggu di Jogja (posko kami di Plered-Bantul).
Dengan berbekal uang saku yg kami dpt (70rb/Minggu) plus pinjem motor warga,kami dkk ber 6 jln² di Malioboro.
Sekitar 1 jam muter²,kamipun berencana mkn mlm di lesehan yg ada di atas trotoar sepanjang Malioboro. Dan kami masuk ke wrg pecel lele,dgn daftar harga yg tertera didpn warung (tertulis pecel lele 5rb). Akhirnya kami ber 6 pesen pecel lele. Pas pembayaran,kami kaget krn ternyata harga diatas blm termasuk nasi putih nya. Akhirnya kamipun ngakak bareng dlm wrg itu..😂
Maklum,kami ber 6 asli org sebrang semua,2 dr Sumut,1 NTT,2 Sulsel & 1 Kalsel.
Pulang ke tenda,kami cerita ke tmn² yg lain & semua pd ketawa. Jd tengsin deh..🤭
Semoga Jogja tetap terjaga ke-istimewa-an nya dan tetap lestari..🙏",UCt7jI7h4HWtWVqz2tgCv11g,@bindoeradjaXVII,1,2023-06-16T15:59:26Z,positive
UgzOzx-P_tRWoofrOgt4AaABAg,Memang segitu tarifnya...,UCAYKh_K5I4tBXQIrXbdh-uQ,@wiratmanwiratmanlee7178,1,2023-06-24T15:40:03Z,neutral
Ugwmw9R6TTOujAgkCfZ4AaABAg,"coba bilang minta lewat bakpia ,  bayar 100 pun diangkat",UC4yJk4EJcRt7oAwPLaJe4lA,@digitallearningcenter6356,1,2023-07-20T08:43:20Z,neutral
Ugxz6t4tgw2FuEgz2494AaABAg,Kasian Kuda nya membawa beban seberat Tu,UCSuenImLlh57ExvbEiXDv1w,@indahwatiwati6771,1,2023-06-10T05:44:13Z,negative
UgzTnlKtqjTYXGAVYG54AaABAg,"sip,,, moga dinikmati naik andongg,e",UCsU0zH84UFshlQLMhLv4I0g,@anjarwulan2488,1,2023-06-10T02:39:27Z,positive
UgzP5iBa21D_RViNCB14AaABAg,Sesekali tdk Masalah Bukan tiap Hari lagi pun Naik nya Skluarga. Uang bisa di cari Kenikmatan tdk Setiap hari . Smangat Semuanya. Slam Anak Rantau.,UCewTDygectHc0hzvDk-lPRw,@demasseto2142,1,2024-02-05T22:28:54Z,neutral
9qlHdN-eLXb9qlIrTIQp83,Lho,UCEVDMqoTZcjdTe4Lm_nta6w,@CakHanto,1,2023-06-10T02:50:06Z,neutral
9qlHdN-eLXb9qmCUaUT_n-,"​@@CakHanto ngapunten ,slh ketik,😂😂",UCsU0zH84UFshlQLMhLv4I0g,@anjarwulan2488,1,2023-06-10T11:13:40Z,neutral
UgzR_0Xzdgz3dqv3deF4AaABAg,Murah yo. Dari pada tuku jaran dw,UCvs-jOEyV2QgYdy-6CHzInw,@Na2ychanel12,1,2023-12-27T14:32:49Z,positive
9qlHdN-eLXb9qmJDl7Y6b1,"@@CakHantomarai  ketutul terus gnti tulisan lo Pk ,,pdhl pun bener lk ngetik he he he",UCsU0zH84UFshlQLMhLv4I0g,@anjarwulan2488,1,2023-06-10T12:12:32Z,neutral
UgzqigwkMUuPvB9MZS94AaABAg,Mahal  sekali   mbah...,UCGTgTDwEp7jU6qQ7XtZOw5Q,@edijeber5249,1,2024-01-16T06:52:23Z,negative
UgyPHKPHqgePF7LeSeN4AaABAg,Mahal,UCK05EGlcoHFBy9i_Gh_LsQA,@endangsubiyatno3938,1,2024-01-19T02:50:30Z,negative
UgzZo6cGZVZLaP2AvX94AaABAg,Kenapa mahal ya?,UCvk485eH3mxbrUAbwmUJMMg,@dnnykoswara,1,2023-06-10T00:29:40Z,negative
UgzzkWbDTZXcNdCq56l4AaABAg,"Orang seneng itu mahal harganya,,,,, nek pengen seneng jgn itung itungan,,,,,",UCqkNr9orQffnNp07wK_LEkg,@suparyanimegaphone7320,1,2023-06-10T00:11:29Z,negative
UgzkOK8Q2eMQCH18FTF4AaABAg,Kog sekarang mahal bgt yaaa,UCSTCWcKEdRY76Q91cu-V4TQ,@NurmalaNugraheni-zy6bm,1,2024-02-03T18:38:00Z,negative
UgyX5pz0FDS_DyWZe9F4AaABAg,Mehong,UCdqI64rW6bq8MdX7GRFRYlw,@user-xp8vd7ll3x,1,2024-01-19T11:05:43Z,negative
UgztdW8ImFvm3rTHfYR4AaABAg,Murah....  Gk tiap hari aja.... 😆😆🙏🙏🙏,UCmMVA2lKX4Pbizt5yT_e1Vg,@hadiwiyono9015,1,2023-06-08T00:51:43Z,positive
Ugxzuk3vzfqm1OXnh0V4AaABAg,"kalau Ke Malioboro, wajib naik Andong lah.. joss",UCu0Rdl8vZjUkvshTd1wIOQQ,@septacartoon,1,2023-06-09T21:00:59Z,positive
Ugw1xSU2xNkM1ESMNct4AaABAg,Masnyajebangetan pelit wong di tawar gk. Bisa,UCIWK57UVpKPs1_-ybBS5f8A,@henirestianingsih3123,1,2024-01-30T04:43:54Z,negative
UgxnFPFuFyDiffZ71Mp4AaABAg,Anjrit larang tenan😅 ra sebanding Karo umr e,UCB1izn94Fmyb4CdVdrFkesQ,@mhafizalifs3192,1,2023-06-10T04:32:32Z,negative
Ugz-myJKg52l55nG-_h4AaABAg,"Alhamdulillah kemarin aku dapet harga 100rb yg rute dekat, rombongan juga rame²",UCLJCRQaIkcEnY3fGbAAhETQ,@Amanda-ig7xj,1,2023-06-10T09:45:40Z,positive
UgwCT4eWGBAvALZWfFF4AaABAg,"dr taman pintar jln,5 menit nyampek,,tp karena ndak tahu  yo ngikut wae sama tukang becak,,pokok e d tarik mahal lahh,waktu itu",UCrhUf58WsZICdz_LgKr_-dw,@watiyem9138,1,2023-06-11T06:31:01Z,negative
UgxF8uClWYMWD99da494AaABAg,"Murah lah, bisa naik bbrp org",UCqtTVUnfTrLUmTFv1hZdncg,@user-pg9kw5tg7s,1,2023-06-10T11:55:02Z,positive
Ugw7nsiG-6oob8KN7VJ4AaABAg,Mahal,UC_vYi7AuEk6-u6mLZdB7vBA,@apecksyahrani1846,1,2023-06-07T18:57:06Z,negative
UgyD2L3lwnjUU-yWSxl4AaABAg,"ada tetangga eks supir andong malioboro kuda nya pensiun di minta ma org di suruh milih inova atau civic fd,tp malah milih duit 80 juta di situ saya bilang gk keliru tha🤣🤣🤣",UC_5X61WOrOhbPhLpG5G2EKA,@kalemcuy....357,1,2023-06-11T04:12:57Z,neutral
UgweVfGXE8_O0eLK1wh4AaABAg,Di Salatiga dari pasar gede ke tujuan pulutan 50 ribu pdhl jauh banget dan jalannya naik turun........ Salatiga ncen murah-murah....,UCVJMHZ-eAp8GsxLcb0_Yfdw,@endangsetyawati8448,1,2023-06-07T22:01:03Z,positive
UgzoJsP-U7MMPiBwtV94AaABAg,"Rumah saya tdk jauh dari Malioboro. Sesekali ajak anak2, ponakan, bahkan sedulur2 dari luar kota naik dokar di sini. Tarif standard segitu, 150k. Penumpang antara 5-8 orang. Tarif 150k itu keliling hingga kembali ke titik start. Saya hanya ambil 1/2 rute krn hanya drop saja di depan rumah. Setiap dokar blm tentu sehari dpt 1 x order. Pak kusir pergi-pulang ke rmh jarak 15-25 km di Bantul tiap harinya.",UCQWispnMVYzM0J3rWkbG8RA,@sabdalangit_pictures,1,2023-11-23T10:40:35Z,neutral
UgzwLtKTYiJavkcC0sV4AaABAg,"Tuk turis asing( $) sih terjangkaulah..
Klo sy mikir dulu 😂😂",UCM8xrbFZfHzRAbmyb1iTajg,@dennydermawan8035,1,2023-06-07T23:53:15Z,neutral
UgzxTi5EEsf57WjLlA94AaABAg,Biar lamaan naik andongnya suruh kudanya jangan lari suruh jalan aja biar rada lama naik andongnya😂,UCJG4BixUaCdJIfQkzw3gLEg,@taufikanshori8566,1,2023-11-25T01:17:20Z,neutral
UgyMT82f2hfC_gYdhDp4AaABAg,"Klo pun dikatakan mahal itu juga 1 th se x blm tentu...murah lah segitu , rombongan lagi... meningkatkan UMKM daerah..... Berkah buat tukang andongnya , sehat dan rzq lancar buat bpk dan Klrg nya.. Aamiin ya rabbal aalamiin 🤲",UCdDXZp8wRrZ-dQYhlqfGeLg,@cahcil2420,1,2023-06-10T22:42:05Z,positive
UgxlRz1DGnVOQbuVUqx4AaABAg,Murah lah rombongan ko,UCsHIbtr7GgMqGAst4gxUhlw,@hendrakuniawan1185,1,2023-06-10T20:21:58Z,positive
UgyHztwckVsRFTitypx4AaABAg,Merawat kudanya mahal mase,UC60JknZQbgVj9-kY8-5oqbQ,@pujiasmono3360,1,2023-06-10T14:15:02Z,negative
UgztcYYnr5CeA0hfyIR4AaABAg,AKU PERNAH LO DUDUK Di SITU,UC5NHs8L6ryAybIXss3NUzrA,@adrianoano2224,1,2023-12-08T04:11:53Z,neutral
UgzEjU_f-OGunovQd2V4AaABAg,"150 yo murah Seng num0ak wong turah Det kok ,,Nak aku seng numpak ,,Malah tak hotuku beras Kene bojone Ora usah nimpak Andong nupak bojo ae🤣🤣🤣🤣🤣",UCp6INuecm0ir-0c9U_ZNSjw,@jionulin999,1,2023-06-10T13:57:35Z,neutral
