Comment_ID,Author_ID,Author,Text,Likes,Comment_Date,sentiment
7310821818020709126,7222195456607355911,secbinnnnnn,@dindaaaa:KANGEN JOGJAAA,0,2023-12-10 11:42:50,positive
7310821797439980294,7102749423738962945,ngab.awa,JOGJA TUNGGU AKU YAAA,0,2023-12-10 11:42:49,neutral
7310821544132657925,6897357977209455618,elvndw,@.:Jogja tunggu aku yaa🥹,0,2023-12-10 11:41:45,neutral
7310808488098497286,7308719920824976389,nottmahen,"Jogja, aku kuliah nanti disana.",0,2023-12-10 10:51:03,neutral
7310807548579349254,6550255939949101057,apyiyiyi,jogja tunggu aku🥺,0,2023-12-10 10:47:22,neutral
7310790113076675334,6882372655606432770,syaaa2672,"@Sagitarius girls:i'am coming jogja
sbr ya dlm waktu dkt bakal kesana 😍",0,2023-12-10 09:39:52,positive
7310772330484089606,6992607123314164762,zeaverellea,"aku,kamu,dan jogja..",0,2023-12-10 08:30:48,neutral
7310670634388210437,6787793920765936641,xyuu7666,kemaren baru pulang dari sana,0,2023-12-10 01:56:12,positive
7310648238007894790,6996153070422606849,cucu_gamon,hari ini aku ke jogjaaaaa,0,2023-12-10 00:29:12,neutral
7310615269364990725,7226369694331175962,adiva2272,Jogja aku kangennn,0,2023-12-09 22:21:13,neutral
7310602133211202309,6783884589943555073,atareeq_,"Kemarin baru kesini, emang jogja se istimewa itu 💚",0,2023-12-09 21:30:11,neutral
7310601317591335686,6707947172791485441,kyllasl,"jogjaa tunggu aku ya,tahun depan aku kesanaa",0,2023-12-09 21:27:01,neutral
7310590350317060869,7289112480688669701,anotherorel_,"Aku, kamu, dan jogja 2025",0,2023-12-09 20:44:31,neutral
7310571769780863749,6950982429923148801,hwahw5,gua pernah kesitu Malioboro bagus coy apalagi candi Prambanan ada bule poto poto di candi tapi itu hanyalah kenangan ☹️☹️☹️,0,2023-12-09 20:21:52,neutral
7310579545131041541,6865507735585440770,cayacaca1,terlalu indah buatt jogjaa 😭💗💗,0,2023-12-09 20:02:34,positive
7310574066392761094,7253467795673269253,tyvcd4,pengen ke Jogja lgi🙂,0,2023-12-09 19:41:19,positive
7310570355176850181,7028959547919221766,dindaaa_445,KANGEN JOGJAAA,0,2023-12-09 19:26:59,positive
7310559788776538885,7159389893805949953,alivjay,@ull @zazkiya _1248 @pertemanan hancur😵🤘 vibes,0,2023-12-09 18:45:55,neutral
7310553746139513606,6914898438706955266,asfamsh,@sundaempire22,0,2023-12-09 18:22:31,negative
7310536931519496965,7283386082711897093,coklatloplov,kata aku kalo ke jogja vibes nya kaya gabisa di lupain,0,2023-12-09 18:12:21,positive
7310545630123623174,76554343559,sukakopii1_,"mau kejogyaa blm kesamapai an,,bismillah awal taun bisa kesana brng suamii",0,2023-12-09 17:51:03,neutral
7310542591991644933,6763245571195339777,ndyasyafi,TUNGGU AKU YA JOGJA,0,2023-12-09 17:39:12,neutral
7310534823762871046,6885737759497405441,ibearynoz,@$$ mau kesini bareng ga?,0,2023-12-09 17:09:04,positive
7310507654190990085,7246404728526996481,supermineee_grills,kangen jogjaa,0,2023-12-09 15:23:50,positive
7310492516167353093,6917567697011540993,iyo_ikiaku08,otw tanggal 22🙌🏿 @enemaasixx Yo a,0,2023-12-09 14:25:03,neutral
7310486435008856837,7169118772133184514,danielkarim27,kangen,0,2023-12-09 14:01:20,positive
7310477090544435974,7307906857636512773,kajeshaisyourgirlfriend,Gw prnh beli di jogja distro tuhh,0,2023-12-09 13:25:06,positive
7310476914991678214,6551908658363023361,erlinnadha,@phiyukireina @LAUNDRY EXPRESS MOJOKERTO,0,2023-12-09 13:24:23,negative
7310474207934186245,6936897778148770817,gadihminang_bell,❤️❤️,0,2023-12-09 13:14:00,negative
7310470210573812485,6935646781591307265,indhadzma,jogjaa tnggu akuu yaa bsok aku kesanaa,0,2023-12-09 12:58:29,neutral
7310467757626999557,7031382368541213723,user3095676432341,bagus ❤,0,2023-12-09 12:48:53,positive
7310448376309891846,7054853096074413057,syaaqilla_,dulu sering bgt ke jogja😔,0,2023-12-09 11:33:43,positive
7310444383831311109,6991768428227265562,yeslin_roblox,Semoga Akhir Desember Bisa Ke Jogja 😌,0,2023-12-09 11:18:07,neutral
7310443229417210630,6872552633102648321,xkaa_17,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-12-09 11:13:47,positive
7310433627200553733,7094266595887006722,nrahn_kh,kangen Jogja,0,2023-12-09 10:36:33,positive
7310381379376005893,7130817999107785754,sayahulwaaa,"Bandung & Jogjaa,, please tunggu aquuuu wishlist aq bakal aku kejarrr insya Alloh",0,2023-12-09 07:13:50,neutral
7310358667185685254,7014451968345375770,_nn4d11aa,@naura:pgn ke jogja lagii 🥹🫶🏻,0,2023-12-09 05:45:41,negative
7310292149495464709,7040387857495737345,aelsssss_,pengen kesana lagii aaa tp bareng papa 🥺,0,2023-12-09 01:27:18,neutral
7310289337107120901,6566482402804989954,jeyy..4,@Sdr,0,2023-12-09 01:16:28,negative
7310268522277847814,6842910647169270786,nunnnn248,@ncii_baee,0,2023-12-08 23:55:47,negative
7310267472489775877,7032097740101108762,sheurylia,Suatu hari aku akan ada di sana bersama keluargaku,0,2023-12-08 23:51:42,negative
7310232264838005510,7072613467518272539,anakrumah316,da herah aku nogosari,0,2023-12-08 21:34:55,neutral
7310227693436977926,6914524823893574658,myelsee,@ticaaaa23 syahduuu bgt sihh,0,2023-12-08 21:17:14,negative
7310220990142694150,6582820200738734086,pinkysoppi,mau ke jogjaa😔,0,2023-12-08 20:51:15,neutral
7310217438195958533,7128644429644366854,pertiwi.21,aaaa pingin nangis mas gua wisuda ke Jogja tapi gua gk bisa ikut karena ujiann FYP nya kok bisa pas ya,0,2023-12-08 20:37:26,neutral
7310190829787464453,7210205361634444289,tisanputrimaghfiroh,kangen pas studytour kesana,0,2023-12-08 19:35:22,neutral
7310199164599124742,7058628051765101594,anazhrx_,@sekar kita nggak kesini 🙃😞,0,2023-12-08 19:26:31,negative
7310194567906640645,6770640470609724417,user0011016,kangennnn✌,0,2023-12-08 19:08:46,negative
7310190287513846534,7109436521249653761,agnesvvv,Aku mau kejogja besokk ada yang mau bareng??,0,2023-12-08 18:52:04,neutral
7310182854486786822,7228025114482099202,francisetaco,♥️♥️♥️♥️♥️♥️♥️😘😘😘😘😘😘,0,2023-12-08 18:23:20,negative
7310179676164326149,6847465724106212354,mayrezasalon.id,@rooneysuzuki ayolaaahhhh 😭😭😭,0,2023-12-08 18:10:58,negative
7310156612026417925,6815173176566842370,amaiberkah,pingin balik lagi makan di pendopo walas di temenin musik yang suara indah bngt🥰,0,2023-12-08 16:41:31,positive
7310152499418432262,7220978895099593733,nayymfth_,aku Ge pegen ke jogja,0,2023-12-08 16:25:28,neutral
7310125947943371525,6962775807614239750,pandurata526,itu yg duduk di kursi 2 orangperempuan 1 nya duduknya terngagah gituh kakinya takut banget loh😢,0,2023-12-08 14:42:32,negative
7310120523912004358,7210638823414547458,fikrimaulana1701,aaaaa😭😭 aku besok ke situ,0,2023-12-08 14:21:34,neutral
7310112823614243589,7268839847015957509,toyaa_.aa,"@ecaaa:Jogja tunggu akuu ya, Desember akuu ke sana",0,2023-12-08 13:51:40,neutral
7309884191867667205,72697744375,eryoaraakysun,kangennnnnnn🥺,0,2023-12-07 23:04:15,negative
7309862354128126725,7287054732168938503,kaylasafa12,"aku dh pernah ke MALIOBORO tempatnya bgs bgt, aku disana beli tugu jogja ama baju",0,2023-12-07 21:39:32,neutral
7309861356948587269,7136454461559653402,nabilaaa0684,pengen ke jogja lagi tapi jauh aku di lahat sumsel,0,2023-12-07 21:35:38,negative
7309860833076708102,7078674073479644187,kusumajani,Jogja istimewa Jogja bagus buanget,0,2023-12-07 21:33:41,positive
7309802021807506182,83265969326,maatchalovaaa,KANGEN JOGJAAA,0,2023-12-07 17:45:27,positive
7309723669693285125,7112403326986241051,_21amanddaa,pengen ke jogja😭,0,2023-12-07 12:41:37,positive
7309722209853129478,7152505640760968193,mr.apr31,udah kesana tapi gagal di malioboro haha,0,2023-12-07 12:35:54,neutral
7309708123852849925,7223736400000107522,fazanailudhdhuha,@ig: chintsja,0,2023-12-07 11:41:06,negative
7309687314387862278,7132519624005125147,effortanjing,Cari temen ke jogja tgl 29-3 januari cewek tapi gue sendirian nie 😂🤣,0,2023-12-07 10:20:22,positive
7309655784371503878,6835971675981906945,raullahh,@nnnnnaaaauuuuu sksksk,0,2023-12-07 08:18:15,negative
7309653148851159810,6925013894838928386,tuanazrinnalin,Cantiknya@Mas Koala,0,2023-12-07 08:08:07,neutral
7309639188687848198,6932691622224266242,srieka.n_07,Bismillah jogja,0,2023-12-07 07:13:37,neutral
7309601484303106822,6966784402622399489,bimz_mereun,I am coming yogya,0,2023-12-07 04:47:21,positive
7309498684937536261,7268510661100749829,choiru.nisak,otw Januari,0,2023-12-06 22:08:25,neutral
7309492669676192517,6905200485549310978,alyanurfajriyah3,Bismillah taun depan bisa kembali lagi ke jogja,0,2023-12-06 21:44:57,neutral
7309490990732100357,6915066942513349633,lzeviosav,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-12-06 21:38:22,positive
7309467022571143941,7165802103356949509,yey_y7,cuman vibes jogja yg vibes nya ngena banget,0,2023-12-06 20:34:56,positive
7309470427985871621,7011854878201906178,narrklifa11,nyesel klo kesana ga foto² banyak,0,2023-12-06 20:18:40,negative
7309469874467209990,7044859406593541147,ffaar4hytc_,Kgnku vibesx🥺,0,2023-12-06 20:16:29,negative
7309467762299257605,7032457043702481922,toke7104,kangen jogja... tahun kemaren abis lebaran berangkat 3 motor dari kota sukabumi...udah mau setahun aja,0,2023-12-06 20:08:16,positive
7309453620491272966,6909341035932566529,sesrinovitasahendri,"Jogja ,semoga bisa kesana yaa😊",0,2023-12-06 19:13:30,neutral
7309447028629652230,6773798150883099649,rantyrn__,@Areta lu beneran kaga pengen😩,0,2023-12-06 18:47:50,negative
7309445917114139397,7156607859941049346,indomieselerakoe_,@safiazah_ tidak sabarr,0,2023-12-06 18:43:32,negative
7309445690287145733,6595934826979672066,agn_745,Berst mau ninggalin yogya 🥺😭,0,2023-12-06 18:42:43,neutral
7309442120103625478,7229603387792442395,mnadmnayeeuu,jadi kangen lagi kan😁,0,2023-12-06 18:28:50,positive
7309437782224044805,7200640481645888538,chin.kce_cl,KANGEN WAKTU KE JOGJA😩🥹💐,0,2023-12-06 18:12:01,positive
7309434888188543749,7034509689682363393,hartini_tini07,smoga bsa kesampean main ke Jogja slah satu kota yng pngen banget berkunjung ke Jogja🥰🥰,0,2023-12-06 18:00:54,positive
7309426435541500677,7173263426632975362,nahayyr,"jogja tunggu aku yaaa, januari aku mau ke sana",0,2023-12-06 17:28:00,neutral
7309419317568078598,7114858129196483610,annisazzc,jogja tunggu ak ya nanti sma ak kesana,0,2023-12-06 17:00:21,neutral
7309400492042519302,7274871937167229958,.ruangsepi,bakalan kangen sama tempat ini,0,2023-12-06 15:47:20,positive
7309381540298932997,7035517527266559003,henngenius,pengen punya kenalan orang Jogja soalnya mau kesana February 😁,0,2023-12-06 14:33:53,neutral
7309377080828101381,7178631268941644802,kaylalat_,JOGJA KENAPA KAMU SECANTIK ITUUUU,0,2023-12-06 14:16:44,positive
7309375149068944133,7264152623078212614,ikyy8896,"Desember tanggal,8 ke Jogja tanggal 27 ke pengandaran Januari tanggal 2 ke Bandung emg favorit Desember,januari",0,2023-12-06 14:09:08,neutral
7309362529107919622,6506396135497842689,tikssss8,"jogja trbuat dari rindu, pulang dan angkiran.🫶🏻",0,2023-12-06 13:19:59,positive
7309359296231768838,7232635161433867291,gak_tau_27__,Jogjaa tunggu aku.,0,2023-12-06 13:07:42,neutral
7309357616592012037,7197419519928747035,abcdit_00,daerah istimewa,0,2023-12-06 13:00:54,neutral
7309352651740513029,7102784696384504834,jokonue160,@caahyobudi,0,2023-12-06 12:41:47,negative
7309350489162154757,7275268986350371845,bolone_midhi,aku orang Jogja tapi pengen ke Semarang 😁,0,2023-12-06 12:33:26,neutral
7309346459622114053,6963567651852616705,sinung160,pngn ke Jogja LG😥,0,2023-12-06 12:17:41,neutral
7309344498943968005,6753945272512332801,33nk25,jln penuh kenangan,0,2023-12-06 12:09:59,positive
7309337313078280966,6947168469184562177,raisasopi,mauuu jogjaaaa🙂,0,2023-12-06 11:42:11,negative
7309333443073065734,7175471489410941953,callistanathania.d8,"JOGJA EMANG BUKAN KOTA KU TAPI BANYAK "" KENANGAN "" DISANA",0,2023-12-06 11:27:06,positive
7309317998892286725,7190624310612034565,coffelove_1,jangan mati sebelum ke Yogyakarta,0,2023-12-06 10:27:20,positive
7309307853173588742,7059690168040047643,ameliaputri_727,@maldo935 jogja,0,2023-12-06 09:47:58,positive
7309281687913202437,7125608740413850625,zeyy_lovya,Tunggu aku Jogjaa! ❤️,0,2023-12-06 08:06:35,neutral
7309258054943097606,7167273943237018650,alghazali_67z,aku pernah kesini,0,2023-12-06 07:27:24,neutral
7309265608062436102,6890382299268416514,ikyyy0_,JOGJA EMANG SEBKIN KANGEN GITUUU,0,2023-12-06 07:03:56,positive
7309259981756203782,6862239056597746689,kyururuuu,"tunggu aku yaa jogja, tanggal 10 aku kesana",0,2023-12-06 06:42:09,neutral
7309136075329798917,6791434493619536897,arna150601,@geminigirl🦄✨,0,2023-12-05 22:41:11,negative
7309130297327764229,6869985836252693506,seell339,@Zahroni I579,0,2023-12-05 22:18:44,negative
7309116543857935109,6933165473962411010,zwqood,di Jogja sama kayak si braga ga? suka ada orang yg nyamperin gitu,0,2023-12-05 21:25:31,positive
7309099770159956742,6880361462847439874,alnafjli,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-12-05 20:20:17,positive
7309095761518035717,6957690451965199362,teamairmineral,see you akhir tahun.. insyaallah 🥰,0,2023-12-05 20:04:51,positive
7309095002331235077,7009229588895417346,jogjakartajalanjalan,mantap,0,2023-12-05 20:01:48,positive
7309090734011581189,6863282225229464578,4ulllllll_i4,suatuuu harii nntii aku akan kesinii,0,2023-12-05 19:45:19,neutral
7309051869380264710,6777281245267018753,ohyagituuu,@Aku siapa?,0,2023-12-05 18:06:16,neutral
7309062742433661701,6691858195437306882,abcdhnii,"aku, kamu, dan jogja waktu itu",0,2023-12-05 17:56:41,negative
7309059440745104133,7279585345396540422,xvy_mesra,@𝐀 𝐅𝐎𝐑 𝐑𝐀𝐅𝐀𝐄𝐋👽@Narendra 🎸.  kilo. malioboro,0,2023-12-05 17:43:55,neutral
7309022536071103237,7306102873090671621,pazys_,pen tinggal di Jogja,0,2023-12-05 16:40:52,positive
7309042048656278278,6962396651039704066,pinnn0203,"jogjaaaaaa tunggu akuuuu, aku akan kesana Januari tgl 5",0,2023-12-05 16:36:24,neutral
7309015986060296965,6938068029867623426,yaya13022006,kgn staditur ke jogja😭,0,2023-12-05 14:55:15,negative
7309008763863663365,7020308149522416666,_ourflings,kangen jogja,0,2023-12-05 14:27:19,positive
7309007577178178310,6546883145965977601,lasyff4,MAU KE JOGJA LAGI,0,2023-12-05 14:22:50,positive
7309007371270587141,6611990023619592193,keizya_zyy,"jogja tunggu aku yaa, nanti libur aku kesana",0,2023-12-05 14:21:56,neutral
7308993370629784326,6920663111176832001,xxandhtt,@lanii,0,2023-12-05 13:27:42,negative
7308975290607682309,7259691039005754375,liveseavelicia,PLAZA MALL MALIOBORO nya lengkap cuy,0,2023-12-05 12:17:23,positive
7308945119997297414,6914596538320962565,ajahwhwkshj,mauu😞,0,2023-12-05 11:17:50,neutral
7308958423600939781,6827910250629465089,ketuaselametan,@Vira Septiani,0,2023-12-05 11:12:04,negative
7308938101199700742,7188863341087081473,andhinigaluh07,@drajad166 yok,0,2023-12-05 09:53:06,negative
7308875718136972037,6925756197333910530,ptay05,Jogja tunggu aku kesana tahun depan ya:),0,2023-12-05 06:40:24,neutral
7308751212370625286,6962180685985793030,wannn112350,@panggilAjaArya,0,2023-12-04 22:36:33,negative
7308743742172758790,6920166869161559042,tmnoyen.bin.zilong,paling aku suka si bakpia😁,0,2023-12-04 21:18:44,positive
7308735832502829830,6827625043812877314,rismapriliani,setahun lalu kita lagi jalan jalan disini ges @Firdaaa @cancer🦀,0,2023-12-04 20:47:59,positive
7308726570338829061,6939762898538169346,rxyzzaaa,jogja tunggu aku nnti tnggal 18 aku kesana,0,2023-12-04 20:12:03,neutral
7308726067177751302,7307139220820083730,winarta.nata,Alhamdulillah besok sudah bisa lagi melihat kampung halaman yg sangat di rindukan,0,2023-12-04 20:10:06,neutral
7308725023316296453,6506727189659009025,hikmahrozayanti,"Aaaa kangen jogja banget, harus alasan apalagi yaa kesana😭",0,2023-12-04 20:06:06,positive
7308716829371089669,7177647293658219547,zwttxx,"kota impian, semoga kalau di kasih kesempatan aku mau kesana",0,2023-12-04 19:34:26,neutral
7308706815141888773,6862998458393068545,pirtiw,jogja emang seindah itu ya..,0,2023-12-04 18:55:30,negative
7308703717398119174,7092965618576344065,24hrsof17,@@callmeveii29 gas kita ke jogja libur ujian😁,0,2023-12-04 18:43:34,positive
7308703265671529221,6599610160267329537,aleasya_,keinget malio,0,2023-12-04 18:41:46,neutral
7308687359117591301,6512980648650096642,121archive,KGN JOGJA🥺,0,2023-12-04 17:40:08,negative
7308683635699041029,6958037926791267330,xyczz4,JOGJA BIKIN KANGEN,0,2023-12-04 17:25:35,positive
7308655768760140549,6966987734989865985,gnnds_,@ell (flop era) pengen kesana lagi😭😭😭😭😭😭,0,2023-12-04 15:37:31,positive
7308638396959605510,7229679856295724058,cila1434,bagus banget,0,2023-12-04 14:30:09,positive
7308615370200384262,7085137217383023642,akuu_yyaaa,malioboroo tungguuu akuuu yaaaaa,0,2023-12-04 13:39:59,negative
7308622507939660550,7224369200553772058,n_a_y_a4,"@ecaaa:Jogja tunggu akuu ya, Desember akuu ke sana tapi akhir bulann",0,2023-12-04 13:28:30,neutral
7308614256617079558,7302747846113362950,zaagirl.boo,KANGEN JOGJAAA😭😭😭,0,2023-12-04 12:56:19,positive
7308583889588749062,7295706226221450245,ass.haa0h0,Kenangan di Jogja ga pernah gagal.,0,2023-12-04 10:58:41,negative
7308564431796749062,6551277970392498178,mimiss_17,jogjaaaaa gw rinduuuuuuu doain gw segera ke jogja lagu yaaaaa love jogjaaaa,0,2023-12-04 09:43:07,neutral
7308439962654163718,7231116765181658139,hilya464,@Lesfhiaaa sayang ga niat bareng kesiniii gituu 😁😁,0,2023-12-04 01:39:55,positive
7308378256088466181,7101573920298451994,danieleliasoakley,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-12-03 21:40:36,positive
7308371035937702662,7155040118326182914,nblaa.m.a,jogjaa tunggu aku besokk aku kesanaa,0,2023-12-03 21:12:29,neutral
7308358268517221125,6845834213285430274,scorpi00aw,"semoga sy dan calon suami bisa honeymoon ke jogja, tmpt yg sy idam2kan 🥰 aamiin",0,2023-12-03 20:22:51,positive
7308351759519613701,7229417468837544966,saa_blegug,sementara itu di dimensi yang lain 🗿,0,2023-12-03 19:57:38,positive
7308347478030385926,7150510786774991898,yop_yeee,adaikan waktu bisa diputar pengen ke Jogja lagii masi kebayang bayang 🥺,0,2023-12-03 19:41:07,neutral
7308328906859741957,7090926272034341889,izmanurikhlasiah01,"aku kamu,dan jogja waktu itu",0,2023-12-03 18:29:05,negative
7308325316538155782,7238123566285276166,ccliswze._,kangen ke jogja bareng papa. :(,0,2023-12-03 18:14:59,positive
7308323748724900614,6973632318250992642,ratuee24,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-12-03 18:09:03,positive
7308308086828155654,6879587287484417025,qprjbxnma,"pernah ke Jogja pas study tour, pas di jogja sewa sepeda listrik 25/org itu gw mikir' nyewa karna 2 org 50 rb/jam set jam itu 15-",0,2023-12-03 17:08:11,negative
7308298840511480581,6901133000428995585,gk_kenal6117998,"tanggal 17 desember ak akn kesituu, tunggu yaa",0,2023-12-03 16:32:30,neutral
7308275962486915845,7014461006513816577,aassrr_1,tunggu ya Januari aku kesana,0,2023-12-03 15:03:43,neutral
7308264621177111301,6825957236478608386,rafiv33,insyaallah nanti liburan kesini 😌,0,2023-12-03 14:19:40,positive
7308259527228195589,6855122087506805761,wdi244,@👶,0,2023-12-03 13:59:53,negative
7308243757899170565,6714872283196834817,kaluqpija48,🥰 baruu pulang dari sini,0,2023-12-03 12:58:42,positive
7308211723018879749,7012557711444378629,xcy894,"jogja tunggu aku yah, Januari atau februari aku kesana",0,2023-12-03 10:54:29,neutral
7308163766255813381,6505623939660677121,bknfra_,"tunggu aku Jogja, aku akan melanjutkan pendidikan ku dan tinggal menua bersamanya di sana",0,2023-12-03 07:48:20,neutral
7308160681965191942,6868184187258668033,_matchamood_,tunggu nanti aku ke sana lagi ya,0,2023-12-03 07:36:12,neutral
7308145888138937094,6968069082811122690,kusumaning_rum,@elzha29,0,2023-12-03 06:38:47,negative
7308057604897784582,6882757765527290882,warisan.2kd,🥰,0,2023-12-03 00:56:10,negative
7308031361418920709,7240009037235045377,syahira_213,jogja tungu aku ya Januari aku kesana,0,2023-12-02 23:14:23,neutral
7308021649230873349,7207402888158970882,syafia1768,@piaa,0,2023-12-02 22:36:38,negative
7308017921015825158,6777318931540952065,oooooosandrooo,@ndy_ndyii 🥰,0,2023-12-02 22:22:15,negative
7308000773001822981,6959195518242866182,finnnn77,im coming jogja,0,2023-12-02 21:15:40,positive
7307995317855961861,6834386585548309505,userj6baa757ec,jogja tuh emang seindah itu,0,2023-12-02 20:54:25,negative
7307989015801299717,6743607121864524802,annakperrtamaa,@Januar Dwi Ramadhan makin bergebu² aug fyp nya ini teros :),0,2023-12-02 20:30:02,neutral
7307987301140824837,7125426571955520513,thiscva,"mau bgt jogja, solo, dan bandung trip",0,2023-12-02 20:23:27,neutral
7307963763628802822,7162843239732036634,kanayabelvaa,MAKASIH SEMUA SUDAH SUKA DENGAN DAERAH ISTIMEWA YOGYAKARTA AKU JUGA INGIN DATENG KE KOTA KALIAN 💌💌,0,2023-12-02 18:52:01,neutral
7307954195280347910,6956871489711686662,xshfy7,Jogja tunggu aku ya tgl 10 aku ke sana😁,0,2023-12-02 18:14:52,neutral
7307953050204701446,7081512522440655873,marsellady,"GK tw kenapa dr dulu pengen banget ke Jogja ,Jogja indah banget woyy",0,2023-12-02 18:10:38,positive
7307920035455845125,7005928575577768986,muhammadrifqiri68,"minep dkt malioboro
hotel cordela",0,2023-12-02 16:02:27,positive
7307919306216981254,7193898114154316827,dyranotntn,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-12-02 15:59:37,positive
7307913106158895878,6945049437522838529,21rinia,pingin kali kemari,0,2023-12-02 15:35:34,negative
7307899911113949957,7019852367898280961,urtalkless001,"@han Jogja with u kapan"" y 😁",0,2023-12-02 14:44:23,neutral
7307892198446859014,74888105923,bisadiemgakk,kgn jogja🥺,0,2023-12-02 14:14:25,negative
7307880623360082694,6904572241539810309,erinnnrr,@biinn apik nek bengi,0,2023-12-02 13:29:37,neutral
7307875213260194566,7220952125655532570,nalsa_2,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-12-02 13:08:27,positive
7307870286694843142,6804592138422338562,kihndyn17,malioboro at midnight🥰,0,2023-12-02 12:49:29,neutral
7307860870036570885,7021821780756202497,neneng.depita,kangen kampung halaman,0,2023-12-02 12:12:46,positive
7307843077518050053,6976826447130477570,v1n.a_,"Aaaa kangen jogja, kangen malioboro😭😭",0,2023-12-02 11:03:43,positive
7307774610673451782,7104064110292419585,rafasundawy,kemarin abis kesana itu deket penginapan joglo Aluna kan tapi sekarang udh pulang ke jakarta,0,2023-12-02 06:38:11,positive
7307773203458507525,6551852040498692098,ade.adelia11,bismillah 20 desember Jogja 🥰,0,2023-12-02 06:32:34,neutral
7307772068853039877,6770277588386464770,lhamendingsitu,Jogja nanti aku otw,0,2023-12-02 06:28:14,neutral
7307684684800246534,7115801909524890625,wldnbaik22,@qopypr,0,2023-12-02 00:49:12,negative
7307643441525179142,6674506118398149633,rrahayuu1_,"Harusnya aku mengunjungi Jogja bersama kamu @Abdul Azis tapii takdir berkata lain, semoga kita bisa ke sana bersama ❤️",0,2023-12-01 22:09:03,neutral
7307637916095349509,7037029227632493570,azifatull,"KANGEN SUASANA JOGJA, SEMOGA BISA KESANA LAGI🤍",0,2023-12-01 21:47:36,positive
7307618111833096965,7111613494797009946,masion09,"Jogja tunggu akuu ya, nanti maret akuu ke sana lagii 🤩",0,2023-12-01 20:30:44,positive
7307607672496669446,7009052748411110402,tunaarriii,"Impianyanya ber dua, perginya sendiri🍂",0,2023-12-01 19:50:19,negative
7307569738035495685,7290453659447804934,dylandpros1200,aaaaa kangenn,0,2023-12-01 17:22:57,neutral
7307532740181246725,6951924968548762626,dikaantipercintaan,sebentar lagi otw kesana 🤩,0,2023-12-01 14:59:35,neutral
7307466215705281285,6786542529531102209,cancerqirl,@boruparna402,0,2023-12-01 10:41:24,negative
7307410730776691462,7144721000108917787,ilovemyself_503,Jogja aku rindu tp aku blm berani nginjakkin kaki kesana lg🥺,0,2023-12-01 07:06:16,neutral
7307372607933186822,7182370739265700890,kanjasow,SARJANA :SASARAN JANDA MUDA😭,0,2023-12-01 04:38:05,positive
7307272114288067334,7058287682107065371,vvvvv.227,gamon Jogja smoga tahun depan bisa ke sana lagi aminnn paling serius,0,2023-11-30 22:08:01,positive
7307263334901760773,7068983197643932698,kinderjooys,"jogja tunggu aku, besok desember kesanaa",0,2023-11-30 21:34:06,neutral
7307260682113221381,7172126624934413339,machaa16_,"Jogja tunggu aku yaaa,,tamat sklh aku pinda ke sn❤️🥹",0,2023-11-30 21:23:44,neutral
7307256723759678214,6626298986041147394,nabilanf1922,@𝔟𝔦𝔩𝔞𝔟𝔬𝔫𝔤♡ 🥺,0,2023-11-30 21:08:21,negative
7307203413393359622,7128716610965095450,frlleo_,tunggu gw jogja gw bakal kesana lagi setelah lulus,0,2023-11-30 17:41:37,neutral
7307201040947708677,6532197092621303810,muhalifbatsah,izin save bang,0,2023-11-30 17:32:23,neutral
7307172714040050438,7028179069289055259,hy.nzl,@🥀🎧🥋🔥 🥺,0,2023-11-30 15:42:30,negative
7307172503762387717,6764292828177941506,shella1888,Sayang banget sama jogja 🥰,0,2023-11-30 15:41:33,positive
7307166063182529285,6887981437204349954,pinkkyy31,@ridho.sinatra tempat ini loh yg bikin canduu,0,2023-11-30 15:16:38,neutral
7307152788450378501,6873699886887568385,ipeyucu,@lily @𝖓 cantik ya,0,2023-11-30 14:25:21,positive
7307060417997718277,6930775199525766145,mellammmell,kesasar dijogja naik sepeda motor 😭😭 @s,0,2023-11-30 08:26:48,negative
7306918638177764102,6832549105845027841,fydela_,@ilyyunns🩰🌷:JOGJAAA AKU RINDU,0,2023-11-29 23:16:23,positive
7306906308301046534,6859347543692674049,yuuayoo,KNG JOGYA,0,2023-11-29 22:28:38,positive
7306881766794691334,7108545736410039323,w4w400zz,@nezadini_,0,2023-11-29 20:53:26,negative
7306872453745574662,6738302897996039170,usser.173,@arya20 harusnyo cak ini wkwk,0,2023-11-29 20:17:17,negative
7306856430808122117,6511701864109899777,anditabarnadess,Kota yg bkin aku adem bgt sm smua hal dsna jd pgn ksn lg🥺,0,2023-11-29 19:15:09,negative
7306856211311641349,6581387339524046850,saturnelang,minus klitih,0,2023-11-29 19:14:14,neutral
7306839128813093637,6889250151950238726,byuzund_88,baru pulang dari jogja,0,2023-11-29 18:08:00,positive
7306803504755426053,7010914071286957082,nyolanda17,@indahfll_,0,2023-11-29 15:49:45,negative
7306752541109519109,6595126120588378114,khoirunnisa.ajaa,@Ilya aja,0,2023-11-29 12:31:56,negative
7306682399936365318,6958327423122736134,milkshake.strawberry,"Kangen bgt sm jogja:"")",0,2023-11-29 07:59:52,positive
